tns_name,repeater_name,ra,dec,gl,gb,exp_up,exp_low,bonsai_snr,bonsai_dm,snr_fitb,dm_fitb,dm_exc_ne2001,dm_exc_ymw16,bc_width,scat_time,flux,fluence,sub_num,width_fitb,sp_idx,sp_run,high_freq,low_freq,peak_freq,chi_sq,dof,flag_frac,is_repeater,is_pcc_candidate,catalog,redshift,fre_width,fre_width_ob,in_duration,energy,luminosity,T_B,log_dm_fitb,log_bonsai_dm,log_dm_exc_ne2001,log_dm_exc_ymw16,log_bc_width,log_scat_time,log_flux,log_fluence,log_width_fitb,log_high_freq,log_low_freq,log_peak_freq,log_fre_width,log_redshift,log_in_duration,log_energy,log_luminosity,log_T_B
FRB20180920A,-9999,78.89,28.29,176.92,-5.87,11.3,-9999.0,13.5,562.9,20.2,555.66,394.9,324.9,0.01475,0.0091,0.86,8.5,0,0.00222,20.1,-26.3,787.4,435.9,585.9,884341.437,880985,0.528,0,0,2021,0.3603130971863498,478.15005366100195,351.5,1.631977229794974,1.7303647475207676e+40,2.3815300387145462e+42,3.6701991856568894e+33,2.7448091345854015,2.750431248660202,2.5964871337365443,2.511749711344983,-1.8312079796858183,-2.0409586076789066,-0.06550154875643228,0.9294189257142927,-2.653647025549361,2.8961954104542107,2.639386869017684,2.767823498007517,2.679564208851496,-0.4433199512208109,0.2127140949549855,40.23813765870036,42.37685606372529,33.56468963452028
FRB20180920B,-9999,191.09,63.52,124.26,53.59,23.0,-9999.0,10.5,459.4,15.8,463.4,430.2,438.3,0.01081,0.00173,0.35,1.7,0,0.00233,12.3,-121.0,483.4,400.2,421.1,432568.567,431369,0.538,0,0,2021,0.40065680174064283,116.53464590482147,83.19999999999999,1.6635052905925503,3.09792522553016e+39,8.9335030202821e+41,6.70517206126326e+33,2.6659560294539566,2.662190990859007,2.6336704060514435,2.6417714706539592,-1.9661743060466896,-2.7619538968712045,-0.4559319556497244,0.2304489213782739,-2.632644078973981,2.6843066460716316,2.6022770843001926,2.6243852414202653,2.066455060884672,-0.39722748007044506,0.22102418643207114,39.491070931005,41.95102178857095,33.82640992675114
FRB20180921A,-9999,28.92,5.05,151.09,-54.27,10.9,-9999.0,10.3,393.1,11.1,394.372,359.2,368.4,0.00393,0.0015,0.92,2.3,0,0.00114,1.0,-10.4,672.2,400.2,419.9,279028.153,279066,0.552,0,0,2021,0.319154678972152,358.81007268042544,272.00000000000006,0.8641897862108602,2.610504452314821e+39,1.3774636650994929e+42,8.377003364260519e+34,2.5959060729092207,2.5945030438200893,2.5553363279952666,2.566319621524811,-2.4056074496245734,-2.8239087409443187,-0.036212172654444715,0.36172783601759284,-2.9430951486635273,2.8274985081334587,2.6022770843001926,2.6231458746379395,2.5548646262564594,-0.4959987842064741,-0.0633908708857882,39.416724438253155,42.13908015180338,34.923088689858
FRB20180922A,-9999,342.29,69.67,112.62,9.29,31.0,-9999.0,24.5,562.9,32.4,555.687,414.4,341.5,0.00295,0.000313,2.6,7.7,0,0.000806,-4.0,-9.2,555.9,400.2,400.2,302315.045,340473,0.453,0,0,2021,0.3826385498624212,215.27682221357895,155.7,0.5829433875398604,1.212497435059092e+40,5.660725724463923e+42,6.733101345486326e+35,2.744830236817222,2.750431248660202,2.6174197467371765,2.5333907080175515,-2.530177984021837,-3.5044556624535517,0.414973347970818,0.8864907251724818,-3.093664958194909,2.74499667403856,2.6022770843001926,2.6022770843001926,2.3329972740101885,-0.4172112780380938,-0.23437361963697745,40.08368082856019,42.752872112800596,35.828215151443175
FRB20180923A,-9999,327.61,71.92,109.81,13.83,39.0,23.0,16.1,218.4,24.3,219.4397,119.4,92.2,0.00197,0.000211,0.76,1.2,0,0.00015,18.2,-57.4,572.9,400.2,468.9,163961.351,163545,0.475,0,0,2021,0.025873872635498334,177.16841780415055,172.7,0.14621680501000173,9.035647264179505e+36,5.870641818759045e+39,1.312035086507091e+33,2.3413152008650036,2.3392526340327,2.0770043267933502,1.9647309210536295,-2.705533773838407,-3.6757175447023074,-0.11918640771920865,0.07918124604762482,-3.8239087409443187,2.7580788222496126,2.6022770843001926,2.6710802327388494,2.2483863067393965,-1.5871385640026008,-0.8350027101162564,36.955959268484435,39.768685583889535,33.11794544911942
FRB20180923D,-9999,169.08,48.75,156.94,61.62,20.0,-9999.0,48.1,328.4,91.0,329.3996,298.7,308.7,0.00098,0.0001144,2.4,2.2,0,0.0001,20.9,-92.7,524.4,400.2,448.0,167150.173,162937,0.477,0,0,2021,0.24836824031066623,155.04733544658473,124.19999999999999,0.08010456912546432,1.585558111932148e+39,2.1593022437487687e+42,1.8374330184770734e+36,2.5177230674569953,2.516403148447403,2.475235222604128,2.4895366294820955,-3.0087739243075053,-3.9415739755429944,0.38021124171160603,0.3424226808222063,-4.0,2.7196626830180466,2.6022770843001926,2.651278013998144,2.1904643071048615,-0.6049039396535475,-1.0963427112642998,39.200182163883746,42.33431343603744,36.26421151633528
FRB20180923C,-9999,239.14,22.85,37.67,48.06,12.9,-9999.0,15.0,173.1,17.7,173.9839,144.9,146.5,0.00197,0.0005,0.89,1.37,0,0.00032,1.0,-10.2,675.6,400.2,420.5,325038.302,322841,0.481,0,0,2021,0.059186938729728626,291.7000829261673,275.40000000000003,0.3021185291274197,4.917927521149447e+37,3.383951890845736e+40,1.0156594078650035e+34,2.2405090617040617,2.238297067875394,2.1610683854711747,2.1658376246901283,-2.705533773838407,-3.3010299956639813,-0.05060999335508721,0.1367205671564068,-3.494850021680094,2.829689640898971,2.6022770843001926,2.623766000133931,2.4649365525854683,-1.2277741220515952,-0.5198226383446576,37.69178212395601,40.52942418010908,34.006748095661095
FRB20180924A,-9999,35.46,37.52,142.12,-21.96,15.8,-9999.0,18.2,1114.5,21.4,1116.5456,1047.3,1049.0,0.00295,0.00099,1.3,3.5,0,0.00087,6.5,-5.0,800.2,400.2,770.6,287463.174,286362,0.54,0,0,2021,1.09091337465459,836.3653498618361,400.00000000000006,0.4160861040662291,8.848206209808619e+40,6.871737862150809e+43,7.570533443682315e+35,3.0478764644643066,3.0470800728162564,3.0200711035338412,3.020775488193558,-2.530177984021837,-3.00436480540245,0.11394335230683679,0.5440680443502757,-3.0604807473813813,2.903198547042978,2.6022770843001926,2.886829004676982,2.922396031946304,0.0377902662591643,-0.3808167879997228,40.94685523542744,43.83706658400234,35.879126482338286
FRB20180925A,-9999,74.93,77.99,134.29,21.05,57.0,47.0,11.3,236.2,13.7,237.742,167.1,159.0,0.01475,0.006,0.99,8.7,0,0.00452,-1.2,4.1,800.2,400.2,800.2,398511.617,397626,0.574,0,0,2021,0.08762553400542913,435.0502136021717,400.00000000000006,4.155842115396159,1.319002576165394e+39,1.6324541062573095e+41,1.235119245603945e+32,2.376105911879439,2.373279893277496,2.2229764498933915,2.2013971243204513,-1.8312079796858183,-2.221848749616356,-0.004364805402450088,0.9395192526186185,-2.344861565188618,2.903198547042978,2.6022770843001926,2.903198547042978,2.6385393862230933,-1.0573693223501979,0.6186590399162514,39.120245643774815,41.21284098064888,32.091708888938
FRB20180925B,-9999,145.45,20.99,210.38,46.52,10.1,-9999.0,12.0,668.0,16.1,667.866,628.2,637.4,0.0059,0.0014,0.76,2.7,0,0.00115,15.0,-41.5,606.9,400.2,479.6,261962.202,259610,0.583,0,0,2021,0.6229422980598378,335.4621730089685,206.7,0.7085895791703615,1.3884684934589002e+40,6.342915659792518e+42,9.33622470655481e+34,2.8246893347834416,2.824776462475546,2.798097932062486,2.804412059137714,-2.2291479883578558,-2.853871964321762,-0.11918640771920865,0.43136376415898736,-2.939302159646388,2.7831171374904673,2.6022770843001926,2.6808791744268112,2.5256435558622163,-0.20555217933566897,-0.14960523888131635,40.14253602937098,42.80228893672771,34.97017129586962
FRB20180928A,-9999,312.95,30.85,74.23,-8.58,12.1,-9999.0,37.7,250.7,66.0,252.7681,94.7,135.9,0.00295,0.0001475,1.34,2.5,0,0.000269,-2.93,-39.7,492.1,400.2,400.2,159235.574,154121,0.505,0,0,2021,0.002248222001635545,92.10661160195033,91.90000000000003,0.26839658489268037,1.1985100331109928e+35,6.43845638658825e+37,1.0564724195748645e+31,2.4027222639610546,2.3991543339582164,1.9763499790032735,2.1332194567324945,-2.530177984021837,-3.8312079796858183,0.12710479836480765,0.3979400086720376,-3.570247719997592,2.6920533650340808,2.6022770843001926,2.6022770843001926,1.9642908058666018,-2.6481608063926076,-0.5712230144780825,35.07864167400297,37.808781758176224,31.02385816378039
FRB20181012B,-9999,206.33,64.15,113.44,51.97,21.0,-9999.0,11.8,713.3,16.1,715.189,681.7,689.4,0.00393,0.00026,0.49,1.44,0,0.00056,20.9,-154.0,483.9,400.2,428.3,334457.291,335001,0.462,0,0,2021,0.682418769845725,140.81845103608717,83.69999999999999,0.3328541086422562,7.960158463926541e+39,4.557108892515001e+42,2.047636970933052e+35,2.8544208261513413,2.8532722240206834,2.8335932939984563,2.838471279071929,-2.4056074496245734,-3.5850266520291822,-0.3098039199714863,0.15836249209524964,-3.2518119729937998,2.6847556221086237,2.6022770843001926,2.6317480743965693,2.1486595628896374,-0.1659490364590583,-0.4777460778901769,39.90092171338137,42.65868940621101,35.31125296231563
FRB20181013A,-9999,262.83,38.41,63.25,31.48,17.3,-9999.0,25.6,308.9,31.4,309.3055,261.2,270.7,0.00098,0.00056,2.81,3.5,0,0.000512,1.08,-5.2,800.2,400.2,443.7,141833.644,140442,0.549,0,0,2021,0.20366951220758242,481.46780488303307,400.00000000000006,0.42536592877638785,1.658237441546374e+39,1.6024786529192087e+42,1.455765892163482e+36,2.4903876425974674,2.4898179083014504,2.4169731726030363,2.4324882557705063,-3.0087739243075053,-3.2518119729937998,0.4487063199050799,0.5440680443502757,-3.290730039024169,2.903198547042978,2.6022770843001926,2.647089428716555,2.682567251732377,-0.6910739767483777,-0.37123729942858374,39.21964671690799,42.20479225286721,36.1630915398697
FRB20181013E,-9999,307.28,69.02,102.99,17.1,31.0,-9999.0,10.7,344.5,12.8,345.297,264.5,256.0,0.00295,0.0011,0.62,2.03,0,0.00086,-5.6,0.9,623.0,400.2,400.2,319659.367,319194,0.487,0,0,2021,0.20763257283990985,269.0605372287319,222.8,0.7121371345405124,9.02676121149439e+38,3.3293727768837703e+41,4.533976927063006e+34,2.5381928051403446,2.5371892262436444,2.4224256763712044,2.4082399653118496,-2.530177984021837,-2.958607314841775,-0.20760831050174613,0.3074960379132129,-3.065501548756432,2.7944880466591697,2.6022770843001926,2.6022770843001926,2.429850005007978,-0.6827045145279851,-0.14743636726271925,38.95553195404698,41.52236242413831,34.65647930571667
FRB20181013B,-9999,97.18,52.04,162.93,17.78,19.0,-9999.0,11.7,284.7,29.9,277.507,191.7,173.0,0.11993,0.0656,0.56,21.0,0,0.0028,-0.5,-4.2,790.4,400.2,400.2,4069660.806,4061225,0.552,0,0,2021,0.11860538398142305,436.4798208295512,390.2,2.5031168632802685,2.954225913194564e+39,8.812301365325e+40,7.838852637322365e+30,2.443273942496644,2.454387467146955,2.2826221128780624,2.2380461031287955,-0.9210721663192805,-1.1830961606243398,-0.25181197299379954,1.3222192947339193,-2.5528419686577806,2.8978469315795716,2.6022770843001926,2.6022770843001926,2.639964170367013,-0.9258955961289996,0.3984811260337055,39.470443703265126,40.945089340845925,30.894252500216947
FRB20181013C,-9999,146.07,34.1,191.21,49.48,13.3,-9999.0,12.6,1004.5,15.1,1005.766,967.2,980.1,0.00492,0.000435,0.44,1.64,0,0.00076,-3.7,-0.8,698.0,400.2,400.2,261701.004,262649,0.578,0,0,2021,1.000626739643124,595.7866430657224,297.8,0.37988095677236144,1.8191807688308963e+40,9.76451673025461e+42,2.885693566641052e+35,3.00249695017339,3.001949941084268,2.9855162878527155,2.9912703891951,-2.30803489723264,-3.3615107430453626,-0.3565473235138126,0.21484384804769785,-3.1191864077192086,2.843855422623161,2.6022770843001926,2.6022770843001926,2.7750907625448926,0.0002721043082244435,-0.4203524768479439,40.25987585629552,42.98965075386275,35.46025021124027
FRB20181014A,-9999,46.01,63.33,137.18,4.19,27.0,-9999.0,18.2,1311.8,20.6,1314.8896,1128.2,1014.9,0.0059,0.0023,0.99,2.7,0,0.00205,3.7,0.5,800.2,456.0,800.2,258344.244,256698,0.44,0,0,2021,1.1828154070674408,751.3250631126132,344.20000000000005,0.9391540820916805,8.286406089716919e+40,6.632154790012237e+43,1.5626616850595996e+35,3.118889290374402,3.1178676265660163,3.052386095389375,3.006423252507643,-2.2291479883578558,-2.638272163982407,-0.004364805402450088,0.43136376415898736,-2.688246138944246,2.903198547042978,2.658964842664435,2.903198547042978,2.875827876514395,0.07291697290581546,-0.027263149467099217,40.9183662128389,43.82165465380031,35.19386496380579
FRB20181014B,-9999,78.56,14.66,188.17,-13.82,14.1,-9999.0,20.9,888.0,26.2,887.972,785.4,737.4,0.00393,0.0011,0.65,1.88,0,0.00073,3.6,-9.0,800.2,400.2,487.5,304365.112,302169,0.515,0,0,2021,0.7976237209412922,719.0494883765169,400.00000000000006,0.4060916595035523,1.6201417181705446e+40,1.0069486008061006e+43,2.871617138096176e+35,2.9483992715925504,2.948412965778601,2.8950908969343994,2.8677031332700977,-2.4056074496245734,-2.958607314841775,-0.18708664335714442,0.2741578492636798,-3.136677139879544,2.903198547042978,2.6022770843001926,2.687974620034556,2.856758781605712,-0.09820193879780381,-0.3913759301572934,40.20955300511517,43.0030073027721,35.45812653658138
FRB20181014C,-9999,117.87,41.59,178.11,28.36,14.9,-9999.0,10.1,752.1,11.1,752.1671,692.3,689.1,0.00393,0.001,0.57,1.48,0,0.00079,18.0,-30.5,707.7,408.6,537.7,340330.863,355674,0.429,0,0,2021,0.6941940453859841,506.7334389749479,299.1,0.46629841614159157,1.063332054943335e+40,6.938174164724546e+42,1.5646017845054982e+35,2.8763143333393226,2.876275588677879,2.840294331611436,2.8382822499146885,-2.4056074496245734,-3.0,-0.24412514432750865,0.17026171539495738,-3.1023729087095586,2.849849195605258,2.611298362296429,2.730540036477119,2.704779564016603,-0.15851911591251838,-0.33133605969484337,40.02666890620769,42.841245197470506,35.19440382124456
FRB20181014D,-9999,216.04,-2.93,343.2,52.54,11.3,-9999.0,13.6,376.9,13.9,377.132,347.1,350.6,0.00197,0.0021,8.4,18.0,0,0.00172,0.4,-0.5,800.2,400.2,624.3,292258.322,291226,0.532,0,0,2021,0.30511028147848757,522.0441125913951,400.00000000000006,1.3178962915313996,2.7672921832116515e+40,1.685423357410136e+43,1.2545163480059871e+36,2.5764933842587086,2.5762261374496047,2.540454613671412,2.544811911757776,-2.705533773838407,-2.677780705266081,0.9242792860618817,1.255272505103306,-2.7644715530924513,2.903198547042978,2.6022770843001926,2.795393334931289,2.7177072023233073,-0.5155431574374387,0.11988123591220384,40.442055016335495,43.22670900828941,36.09847632511857
FRB20181015A,-9999,175.76,83.58,125.18,33.25,106.0,97.0,11.1,567.7,13.3,568.8231,522.3,528.4,0.00197,0.0009,1.51,3.4,0,0.000738,0.0,-0.9,800.2,400.2,403.2,314700.447,314938,0.494,0,0,2021,0.5046852235005781,601.8740894002314,400.00000000000006,0.4904680317675204,9.550377689581491e+39,6.382109236596448e+42,1.529507248733338e+36,2.7549772248504447,2.754118894225413,2.7179200258369938,2.7229628089424898,-2.705533773838407,-3.0457574905606752,0.17897694729316943,0.5314789170422551,-3.1319436381769585,2.903198547042978,2.6022770843001926,2.6055205234374688,2.7795056474073365,-0.29697941063406835,-0.30938929425633227,39.9800205470034,42.804964233333685,36.184551539560275
FRB20181017B,-9999,237.76,78.5,113.05,34.93,58.0,60.0,12.6,304.1,18.6,307.369,263.7,269.9,0.01278,0.0043,1.06,6.5,0,0.00231,61.0,-77.0,704.8,499.3,593.2,622489.733,725945,0.417,0,0,2021,0.20667238677028615,247.97117548129376,205.49999999999994,1.9143555660396112,4.24345147705329e+39,8.350281638888272e+41,1.8619739442085576e+33,2.4876600641792286,2.483016420144132,2.4211101297934343,2.431202884556517,-1.8934691461776187,-2.3665315444204134,0.02530586526477026,0.8129133566428556,-2.6363880201078556,2.8480658954039915,2.6983615660551097,2.7732011423563443,2.3944012007578146,-0.6847175450195072,0.28202260534641743,39.627719240477916,41.921701123645555,33.26997359932759
FRB20181017A,FRB20181017A,256.33,68.28,99.15,34.8,33.0,-9999.0,12.9,1268.1,22.4,1281.875,1239.0,1244.9,0.03736,0.0277,0.66,16.0,0,0.00277,29.5,-50.5,663.5,432.9,535.9,2319696.153,2311913,0.429,1,0,2021,1.3100367094294052,532.6944651944209,230.60000000000002,1.1991151433624658,3.996454647778106e+41,3.8081822393740906e+43,7.039808095728367e+33,3.1078456777124415,3.103153502548681,3.0930713063760633,3.095134466939837,-1.4275931324419442,-1.5575202309355514,-0.1804560644581313,1.2041199826559248,-2.5575202309355514,2.821840927200454,2.6363875858131567,2.729083757043612,2.7264781843988546,0.11728346548725414,0.07886088762427443,41.601674888910686,43.5807177232368,33.84756082049123
FRB20181018B,-9999,336.82,71.91,112.16,12.12,45.0,27.0,35.6,292.8,51.3,293.867,180.7,139.6,0.00098,0.0005,5.1,7.9,0,0.000478,7.3,-10.45,800.2,400.2,567.4,190120.496,183306,0.411,0,0,2021,0.10481733649343675,441.9269345973748,400.00000000000006,0.43265070542531225,1.2238837369956926e+39,8.729185632246324e+41,4.131331913987638e+35,2.4681508194085504,2.4665710723863543,2.256958152560932,2.144885418287142,-3.0087739243075053,-3.3010299956639813,0.7075701760979364,0.8976270912904415,-3.3205721033878812,2.903198547042978,2.6022770843001926,2.7538893314598334,2.645350471783007,-0.9795668803222235,-0.36386258384292575,39.0877401639048,41.94097372916733,35.616090087889354
FRB20181018A,-9999,17.03,51.55,125.57,-11.24,18.0,-9999.0,10.8,1132.2,12.9,1129.449,1008.5,999.7,0.03146,0.011,0.49,5.8,0,0.0085,0.6,0.4,800.2,400.2,800.2,948425.137,945434,0.393,0,0,2021,1.0470983241991274,818.839329679651,400.00000000000006,4.152218728099149,1.405855655088888e+41,2.4313502245572084e+43,2.148437508485928e+33,3.0528666252354553,3.053923150548575,3.003675902548784,2.999869692108268,-1.502241281712732,-1.958607314841775,-0.3098039199714863,0.7634279935629372,-2.070581074285707,2.903198547042978,2.6022770843001926,2.903198547042978,2.913198694093839,0.01998746453670198,0.6182802229484162,41.147940732194115,43.38584752142557,33.332122725897776
FRB20181018C,-9999,67.15,37.57,163.43,-7.68,18.4,-9999.0,29.4,409.2,41.7,411.1927,265.0,220.7,0.00098,0.00051,2.4,3.3,0,0.000477,-0.61,-7.6,668.2,400.2,400.2,195306.024,193642,0.378,0,0,2021,0.2082325096411734,323.80631258383454,268.00000000000006,0.3947915622148436,1.4761679462064218e+39,1.2971302562158848e+42,1.5998403764575043e+36,2.614045395924331,2.6119356250401227,2.423245873936808,2.343802333161655,-3.0087739243075053,-3.2924298239020637,0.38021124171160603,0.5185139398778874,-3.321481620959886,2.8249064713021124,2.6022770843001926,2.6022770843001926,2.5102853110436762,-0.6814514666814397,-0.40363213797477343,39.169135770740006,42.11298358958861,36.20407665322971
FRB20181019A,FRB20180916B,29.5031258,65.7167542,129.71,3.73,46.06,-9999.0,16.2,346.1,27.8,348.778,149.8,23.9,0.00885,0.0036,0.81,10.4,0,0.00314,55.7,-51.7,800.2,555.3,685.7,1235524.394,1234229,0.434,1,0,2021,0.06550637656769327,260.9425116214282,244.9000000000001,2.9469556157090824,7.478554182164394e+38,6.20619442939284e+40,2.11595934536615e+32,2.542549082969442,2.539201599294128,2.175511813363448,1.3783979009481377,-2.0530567293021744,-2.4436974992327127,-0.09151498112135022,1.0170333392987803,-2.503070351926785,2.903198547042978,2.7445276734725663,2.8361341494653747,2.4165448382362924,-1.1837164225521508,0.4693735949616369,38.87381764446868,40.79282537716013,32.32550731919833
FRB20181019A,FRB20180916B,29.5031258,65.7167542,129.71,3.73,46.06,-9999.0,16.2,346.1,27.8,348.778,149.8,23.9,0.00885,0.0036,0.81,10.4,1,0.00246,34.0,-38.0,800.2,491.9,630.1,1235524.394,1234229,0.434,1,0,2021,0.06550637656769327,328.4956158958199,308.30000000000007,2.308761405937689,6.872155447253586e+38,5.702965013796746e+40,2.505859164395091e+32,2.542549082969442,2.539201599294128,2.175511813363448,1.3783979009481377,-2.0530567293021744,-2.4436974992327127,-0.09151498112135022,1.0170333392987803,-2.6090648928966207,2.903198547042978,2.6918768225593315,2.799409479615127,2.5165295778380865,-1.1837164225521508,0.36337905399180115,38.83709297461843,40.756100707309876,32.398956658898825
FRB20181019B,-9999,37.87,68.18,132.04,7.1,32.0,-9999.0,11.3,723.0,10.9,725.184,565.4,473.2,0.00295,0.0016,0.72,2.7,0,0.0013,1.6,-5.8,800.2,400.2,460.1,362033.657,360538,0.421,0,0,2021,0.5529361361063501,621.1744544425401,400.00000000000006,0.8371239291652184,1.0439138564397562e+40,4.323017468393156e+42,3.0127260850338095e+35,2.8604482135310745,2.859138297294531,2.752355804153501,2.675044735955893,-2.530177984021837,-2.795880017344075,-0.14266750356873156,0.43136376415898736,-2.886056647693163,2.903198547042978,2.6022770843001926,2.6628522332647964,2.793213587232369,-0.25732502663070206,-0.07721024359756982,40.01866466225204,42.635786990428734,35.478959647715165
FRB20181019C,-9999,244.7,66.27,98.65,39.7,29.0,-9999.0,11.5,503.0,16.2,501.6356,462.4,469.1,0.00197,0.00085,1.16,2.1,0,0.000723,-4.5,9.1,800.2,400.2,800.2,351454.668,348378,0.44,0,0,2021,0.437203622507919,574.8814490031676,400.00000000000006,0.5030602405095289,8.70913355281689e+39,6.914040960750422e+42,2.2192822334297495e+35,2.7003883498619943,2.7015679850559273,2.665017825412473,2.6712654329471586,-2.705533773838407,-3.070581074285707,0.06445798922691845,0.3222192947339193,-3.140861702705469,2.903198547042978,2.6022770843001926,2.903198547042978,2.759578294512131,-0.359316248303574,-0.2983800058896377,39.9399749504212,42.839731948098375,35.34621253640364
